Market,Name,y14,y09,y04,y99,t5yr,t10tr,t15yr,,,t5yr1,t10yr1,t15yr1
48115,"Dawson County, TX",-0.796004053,-0.957512325,-1.015508797,-0.803007886,-0.634495781,-0.57649931,-0.78900022,,,0.161508272,0.219504744,0.007003833
48117,"Deaf Smith County, TX",-0.869589721,-0.567845456,-0.668857708,-0.495474779,-1.171333987,-1.070321735,-1.243704664,,,-0.301744265,-0.200732013,-0.374114942
48121,"Denton County, TX",1.568787291,1.669416197,1.731106404,1.743801025,1.468158385,1.406468178,1.393773558,,,-0.100628906,-0.162319113,-0.175013733
48123,"DeWitt County, TX",-0.445197041,-0.436415806,-0.565512207,-0.619097354,-0.453978277,-0.324881876,-0.271296728,,,-0.008781235,0.120315165,0.173900313
48127,"Dimmit County, TX",-1.266696077,-0.853742498,-1.281462464,#N/A,-1.679649657,-1.25192969,#N/A,,,-0.412953579,0.014766387,#N/A
48131,"Duval County, TX",-1.13203542,-1.313804824,-1.561447665,-1.174910819,-0.950266017,-0.702623175,-1.089160022,,,0.181769404,0.429412245,0.042875398
48133,"Eastland County, TX",-0.804916827,-0.510401341,-0.763559646,-0.863445061,-1.099432313,-0.846274008,-0.746388593,,,-0.294515486,-0.041357181,0.058528234
48135,"Ector County, TX",1.023148527,0.901464119,1.030132392,0.778352468,1.144832936,1.016164663,1.267944586,,,0.121684409,-0.006983865,0.244796059
48139,"Ellis County, TX",0.602681856,0.533181576,0.759422598,0.728197669,0.672182136,0.445941114,0.477166043,,,0.06950028,-0.156740742,-0.125515813
48141,"El Paso County, TX",1.945891849,2.01837867,2.306116928,2.276892762,1.873405028,1.58566677,1.614890937,,,-0.072486821,-0.360225079,-0.331000913
48143,"Erath County, TX",-0.131471421,0.144732651,-0.346892733,-0.419514968,-0.407675493,0.083949892,0.156572126,,,-0.276204072,0.215421312,0.288043547
48145,"Falls County, TX",-0.724749702,#N/A,-0.919259483,-0.731487347,#N/A,-0.530239922,-0.718012058,,,#N/A,0.19450978,0.006737645
48147,"Fannin County, TX",-0.658842788,-0.632174387,-0.452858234,-0.570637921,-0.685511188,-0.864827342,-0.747047654,,,-0.026668401,-0.205984554,-0.088204866
48149,"Fayette County, TX",-0.159605986,-0.351322637,-0.265131388,-0.365179401,0.032110666,-0.054080583,0.04596743,,,0.191716652,0.105525403,0.205573416
48153,"Floyd County, TX",-1.310327436,-1.271901144,-1.110229802,-1.017944553,-1.348753728,-1.51042507,-1.602710319,,,-0.038426292,-0.200097634,-0.292382883
48157,"Fort Bend County, TX",1.656319255,1.536112559,1.701660539,1.592969124,1.776525951,1.61097797,1.719669386,,,0.120206696,-0.045341284,0.063350131
48161,"Freestone County, TX",-0.646012935,-0.652287791,-1.014880789,#N/A,-0.639738078,-0.27714508,#N/A,,,0.006274856,0.368867855,#N/A
48163,"Frio County, TX",-0.885704974,-1.112836127,-0.976297013,-1.107916692,-0.658573821,-0.795112935,-0.663493256,,,0.227131153,0.090592039,0.222211718
48165,"Gaines County, TX",-0.791728953,-0.955762757,-0.815692545,-0.92690794,-0.627695149,-0.767765362,-0.656549967,,,0.164033804,0.023963592,0.135178987
48167,"Galveston County, TX",1.201232977,1.050991406,1.197492503,1.261988328,1.351474547,1.204973451,1.140477625,,,0.15024157,0.003740474,-0.060755352
48169,"Garza County, TX",-1.373178625,-0.766047739,-1.2219758,-1.430889378,-1.980309512,-1.524381451,-1.315467872,,,-0.607130886,-0.151202825,0.057710753
48171,"Gillespie County, TX",0.22149416,0.26606896,0.027070375,-0.09187392,0.176919361,0.415917946,0.53486224,,,-0.044574799,0.194423785,0.31336808
48177,"Gonzales County, TX",-0.588679868,-0.559242243,-0.431884967,-0.586523818,-0.618117492,-0.745474768,-0.590835918,,,-0.029437624,-0.1567949,-0.00215605
48179,"Gray County, TX",-0.306593674,-0.674705995,-0.404459186,-0.497180666,0.061518647,-0.208728162,-0.116006683,,,0.368112321,0.097865512,0.190586992
48181,"Grayson County, TX",0.515331851,0.637684783,0.721147949,0.631654748,0.392978919,0.309515754,0.399008955,,,-0.122352932,-0.205816098,-0.116322896
48183,"Gregg County, TX",1.078240621,1.007072165,1.038376168,0.865829879,1.149409076,1.118105073,1.290651362,,,0.071168456,0.039864452,0.212410742
48185,"Grimes County, TX",-0.460375797,-0.795860879,#N/A,-0.83817705,-0.124890715,#N/A,-0.082574545,,,0.335485082,#N/A,0.377801253
48187,"Guadalupe County, TX",0.514180955,0.418865308,0.279304835,0.100897718,0.609496603,0.749057076,0.927464193,,,0.095315647,0.234876121,0.413283238
48189,"Hale County, TX",-0.429875012,-0.415046726,-0.262294987,-0.166436954,-0.444703298,-0.597455037,-0.69331307,,,-0.014828286,-0.167580025,-0.263438058
48193,"Hamilton County, TX",-0.895170876,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,#N/A
48195,"Hansford County, TX",-1.096396195,-0.855494353,-0.712187652,-1.239487133,-1.337298036,-1.480604737,-0.953305256,,,-0.240901841,-0.384208542,0.143090939
48199,"Hardin County, TX",-0.361087133,-0.439399355,-0.392833906,-0.3417151,-0.282774911,-0.32934036,-0.380459167,,,0.078312222,0.031746773,-0.019372034
48201,"Harris County, TX",2.967458647,3.040594699,3.33204531,3.267086488,2.894322596,2.602871985,2.667830807,,,-0.073136051,-0.364586663,-0.299627841
48203,"Harrison County, TX",0.071214393,0.035094548,-0.221284743,0.124596934,0.107334237,0.363713528,0.017831851,,,0.036119845,0.292499135,-0.053382542
48205,"Hartley County, TX",-1.100610714,#N/A,#N/A,-1.063338102,#N/A,#N/A,-1.137883326,,,#N/A,#N/A,-0.037272612
48207,"Haskell County, TX",-1.126467828,-1.319120482,-1.012409596,-1.043010901,-0.933815173,-1.24052606,-1.209924755,,,0.192652655,-0.114058232,-0.083456927
48209,"Hays County, TX",1.097957362,1.013789209,0.770525613,0.719172541,1.182125516,1.425389112,1.476742184,,,0.084168153,0.327431749,0.378784821
48211,"Hemphill County, TX",-1.161198145,-1.413588823,-1.034309904,-0.869189949,-0.908807466,-1.288086385,-1.45320634,,,0.252390679,-0.126888241,-0.292008195
48213,"Henderson County, TX",-8.09389E-06,-0.110540284,0.181160125,-0.064281058,0.110524097,-0.181176312,0.06426487,,,0.11053219,-0.181168218,0.064272964
48215,"Hidalgo County, TX",1.569376527,1.54772106,1.580138708,1.465154195,1.591031993,1.558614346,1.673598859,,,0.021655466,-0.010762181,0.104222332
48217,"Hill County, TX",-0.374149922,-0.328318241,-0.134281984,-0.344434313,-0.419981603,-0.614017859,-0.403865531,,,-0.045831681,-0.239867937,-0.029715609
48219,"Hockley County, TX",-0.676191361,-0.681597,-0.704426592,-0.845807658,-0.670785721,-0.647956129,-0.506575063,,,0.005405639,0.028235232,0.169616298
48221,"Hood County, TX",0.239515461,0.264213498,0.042859158,-0.152210665,0.214817423,0.436171764,0.631241587,,,-0.024698037,0.196656303,0.391726126
48223,"Hopkins County, TX",-0.21132099,-0.191596691,-0.496653732,-0.325638387,-0.231045288,0.074011753,-0.097003592,,,-0.019724298,0.285332742,0.114317398
48225,"Houston County, TX",-1.013050454,-0.897595686,-0.764992992,-0.775704022,-1.128505222,-1.261107916,-1.250396886,,,-0.115454768,-0.248057462,-0.237346432
48227,"Howard County, TX",-0.34919313,-0.481087358,-0.343615382,-0.275877939,-0.217298903,-0.354770879,-0.422508321,,,0.131894228,-0.005577748,-0.073315191
48231,"Hunt County, TX",0.053258351,0.126852803,0.049702066,0.218272455,-0.020336102,0.056814635,-0.111755753,,,-0.073594452,0.003556284,-0.165014104
48233,"Hutchinson County, TX",-0.423344288,-0.717359936,-0.51060744,-0.426324208,-0.12932864,-0.336081137,-0.420364368,,,0.294015648,0.087263152,0.00297992
48235,"Irion County, TX",-1.797238253,-2.019202079,#N/A,#N/A,-1.575274426,#N/A,#N/A,,,0.221963826,#N/A,#N/A
48237,"Jack County, TX",-1.156398275,-1.559431152,-1.195092654,-1.220735057,-0.753365397,-1.117703895,-1.092061493,,,0.403032877,0.038694379,0.064336782
48239,"Jackson County, TX",-0.864482018,-0.76468145,-0.834447539,#N/A,-0.964282585,-0.894516497,#N/A,,,-0.099800568,-0.030034479,#N/A
48241,"Jasper County, TX",-0.693628987,-0.608336219,-0.446236539,-0.571367857,-0.778921755,-0.941021436,-0.815890118,,,-0.085292768,-0.247392449,-0.12226113
48245,"Jefferson County, TX",1.345635883,1.402927001,1.51141613,1.519000649,1.288344765,1.179855636,1.172271117,,,-0.057291118,-0.165780247,-0.173364766
48249,"Jim Wells County, TX",-0.201493802,-0.51772587,-0.323154182,-0.398539765,0.114738265,-0.079833423,-0.004447839,,,0.316232067,0.12166038,0.197045963
48251,"Johnson County, TX",0.635391112,0.59255219,0.417140395,0.424977075,0.678230035,0.85364183,0.84580515,,,0.042838922,0.218250717,0.210414038
48253,"Jones County, TX",-0.93487248,-0.593769016,-0.868868465,-0.713463994,-1.275975944,-1.000876495,-1.156280966,,,-0.341103464,-0.066004015,-0.221408486
48255,"Karnes County, TX",-0.742921305,-0.909433959,-1.094620224,-0.943434415,-0.576408651,-0.391222386,-0.542408195,,,0.166512654,0.351698919,0.20051311
48257,"Kaufman County, TX",0.265818768,0.110807753,0.311958686,0.220932665,0.420829783,0.219678849,0.31070487,,,0.155011015,-0.046139919,0.044886103
48259,"Kendall County, TX",0.453430492,0.326302795,0.120016543,-0.117345651,0.580558189,0.786844442,1.024206636,,,0.127127697,0.33341395,0.570776144
48265,"Kerr County, TX",0.307443079,0.400890908,0.45122932,0.406881852,0.21399525,0.163656838,0.208004306,,,-0.093447829,-0.143786241,-0.099438773
48267,"Kimble County, TX",-1.146002655,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,#N/A
48273,"Kleberg County, TX",-0.430131227,#N/A,#N/A,-0.483322145,#N/A,#N/A,-0.376940309,,,#N/A,#N/A,0.053190918
48277,"Lamar County, TX",0.156592632,0.123302415,0.104389673,-0.00222953,0.189882849,0.208795592,0.315414795,,,0.033290217,0.052202959,0.158822162
48279,"Lamb County, TX",-1.096948513,-0.93220465,-1.025194029,-0.906975102,-1.261692376,-1.168702997,-1.286921924,,,-0.164743863,-0.071754484,-0.189973411
48281,"Lampasas County, TX",-0.641751434,#N/A,-0.698543695,#N/A,#N/A,-0.584959173,#N/A,,,#N/A,0.056792261,#N/A
48283,"La Salle County, TX",-1.130820708,-1.176510991,-1.402214557,#N/A,-1.085130426,-0.85942686,#N/A,,,0.045690282,0.271393848,#N/A
48285,"Lavaca County, TX",-0.322208943,-0.404313392,-0.677984344,-0.423735453,-0.240104494,0.033566458,-0.220682433,,,0.082104449,0.355775401,0.10152651
48287,"Lee County, TX",-0.682419317,-0.767069852,-0.731770605,-0.723384008,-0.597768782,-0.633068029,-0.641454627,,,0.084650535,0.049351288,0.040964691
48289,"Leon County, TX",-0.783071503,-0.912811092,-0.879256641,-0.780347793,-0.653331915,-0.686886366,-0.785795214,,,0.129739589,0.096185137,-0.00272371
48291,"Liberty County, TX",-0.224819498,-0.142755239,-0.240108329,-0.431602427,-0.306883757,-0.209530667,-0.018036569,,,-0.082064259,0.015288831,0.206782929
48293,"Limestone County, TX",-0.657335936,-0.824036408,#N/A,#N/A,-0.490635464,#N/A,#N/A,,,0.166700472,#N/A,#N/A
48295,"Lipscomb County, TX",-1.662419272,-1.001667535,-1.309064853,-1.474572656,-2.323171008,-2.01577369,-1.850265888,,,-0.660751737,-0.353354418,-0.187846616
48297,"Live Oak County, TX",-0.836764474,-1.118993437,-0.86649203,-0.956091208,-0.55453551,-0.807036918,-0.717437739,,,0.282228963,0.029727556,0.119326735
48303,"Lubbock County, TX",1.387975935,1.577131149,1.548849368,1.556618271,1.19882072,1.227102501,1.219333598,,,-0.189155214,-0.160873434,-0.168642337
48305,"Lynn County, TX",-1.448890176,-1.366474047,-1.494765335,-1.38952906,-1.531306305,-1.403015017,-1.508251292,,,-0.082416129,0.045875159,-0.059361116
48307,"McCulloch County, TX",-0.942155297,#N/A,-0.625418897,#N/A,#N/A,-1.258891697,#N/A,,,#N/A,-0.3167364,#N/A
48309,"McLennan County, TX",1.1876347,1.282583351,1.461998649,1.327235255,1.092686049,0.91327075,1.048034145,,,-0.094948651,-0.274363949,-0.139600555
48311,"McMullen County, TX",-1.908046511,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,#N/A
48313,"Madison County, TX",-0.987173181,-0.999775953,#N/A,#N/A,-0.974570409,#N/A,#N/A,,,0.012602772,#N/A,#N/A
48315,"Marion County, TX",-1.029059028,#N/A,-0.851263298,-0.747743731,#N/A,-1.206854758,-1.310374325,,,#N/A,-0.17779573,-0.281315297
48317,"Martin County, TX",-1.692640188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,#N/A
48321,"Matagorda County, TX",-0.334321567,-0.457896629,-0.141275953,-0.414424983,-0.210746505,-0.527367181,-0.254218151,,,0.123575062,-0.193045614,0.080103416
48323,"Maverick County, TX",0.063854981,-0.158733989,-0.080345243,0.05295748,0.286443952,0.208055205,0.074752482,,,0.22258897,0.144200224,0.010897501
48325,"Medina County, TX",-0.437623694,-0.32848753,-0.654646024,-0.539583438,-0.546759858,-0.220601363,-0.33566395,,,-0.109136164,0.21702233,0.101959744
48329,"Midland County, TX",1.172312755,1.072779645,1.113752795,1.236628764,1.271845866,1.230872716,1.107996747,,,0.09953311,0.058559961,-0.064316009
48331,"Milam County, TX",-0.885864046,#N/A,-0.621685948,#N/A,#N/A,-1.150042143,#N/A,,,#N/A,-0.264178097,#N/A
48335,"Mitchell County, TX",-1.503253817,#N/A,-1.199922471,#N/A,#N/A,-1.806585162,#N/A,,,#N/A,-0.303331346,#N/A
48337,"Montague County, TX",-0.837175388,-0.644366433,-0.633402436,-0.82870149,-1.029984344,-1.040948341,-0.845649287,,,-0.192808955,-0.203772952,-0.008473898
48339,"Montgomery County, TX",1.54633668,1.5029981,1.480007146,1.455404068,1.58967526,1.612666214,1.637269292,,,0.04333858,0.066329534,0.090932612
48341,"Moore County, TX",-0.697410442,-0.553675362,-0.954891755,-0.814220997,-0.841145521,-0.439929128,-0.580599886,,,-0.14373508,0.257481313,0.116810556
48343,"Morris County, TX",-0.620552547,#N/A,#N/A,-0.887017473,#N/A,#N/A,-0.35408762,,,#N/A,#N/A,0.266464927
48347,"Nacogdoches County, TX",0.191611204,-0.116339648,-0.02145186,-0.002394593,0.499562055,0.404674268,0.385617001,,,0.307950852,0.213063064,0.194005797
48349,"Navarro County, TX",-0.104688656,-0.185896609,-0.174808582,-0.209642635,-0.023480702,-0.03456873,0.000265324,,,0.081207953,0.070119926,0.10495398
48351,"Newton County, TX",-1.424668116,-1.452315044,-1.358416633,-1.085102447,-1.397021187,-1.490919598,-1.764233784,,,0.027646929,-0.066251483,-0.339565668
48353,"Nolan County, TX",-0.841035208,-0.820165821,-0.993690625,-0.660641713,-0.861904595,-0.688379791,-1.021428703,,,-0.020869387,0.152655417,-0.180393495
48355,"Nueces County, TX",1.438207254,1.478408338,1.661284635,1.564244077,1.398006171,1.215129874,1.312170432,,,-0.040201083,-0.22307738,-0.126036822
48357,"Ochiltree County, TX",-0.885484514,-0.488771034,-1.068064458,-0.644245614,-1.282197994,-0.70290457,-1.126723414,,,-0.39671348,0.182579944,-0.2412389
48361,"Orange County, TX",0.269999777,0.36697083,0.247591723,0.403916114,0.173028723,0.292407831,0.13608344,,,-0.096971054,0.022408054,-0.133916337
48363,"Palo Pinto County, TX",-0.499224965,-0.626774248,-0.429480912,-0.451097597,-0.371675682,-0.568969017,-0.547352332,,,0.127549283,-0.069744052,-0.048127368
48365,"Panola County, TX",-0.46416346,-0.651321389,-0.484780712,-0.602869701,-0.277005531,-0.443546208,-0.325457219,,,0.187157929,0.020617252,0.138706241
48367,"Parker County, TX",0.368359154,0.421286465,0.44244703,0.286727691,0.315431843,0.294271278,0.449990617,,,-0.052927311,-0.074087876,0.081631463
48369,"Parmer County, TX",-1.351648331,-0.911905384,-1.224459752,-0.996249925,-1.791391277,-1.47883691,-1.707046736,,,-0.439742947,-0.127188579,-0.355398406
48371,"Pecos County, TX",-1.089618415,-1.00770585,-0.997847726,-1.039792304,-1.171530981,-1.181389105,-1.139444526,,,-0.081912566,-0.09177069,-0.049826111
48373,"Polk County, TX",-0.317457757,-0.599292699,-0.509099433,-0.397261775,-0.035622814,-0.12581608,-0.237653738,,,0.281834942,0.191641677,0.079804019
48375,"Potter County, TX",1.223427857,1.199715718,1.128120099,1.063660713,1.247139996,1.318735615,1.383195,,,0.023712139,0.095307758,0.159767144
48377,"Presidio County, TX",-1.057714517,#N/A,-1.158887718,#N/A,#N/A,-0.956541317,#N/A,,,#N/A,0.1011732,#N/A
48381,"Randall County, TX",0.497503153,0.649148598,0.626730529,0.510413297,0.345857707,0.368275777,0.484593008,,,-0.151645446,-0.129227376,-0.012910144
48383,"Reagan County, TX",-1.417604596,-1.438048624,-1.477181784,-1.23411418,-1.397160567,-1.358027407,-1.601095011,,,0.020444028,0.059577189,-0.183490416
48387,"Red River County, TX",-1.025361457,#N/A,-0.890195457,#N/A,#N/A,-1.160527458,#N/A,,,#N/A,-0.135166,#N/A
48389,"Reeves County, TX",-1.211207902,-1.255296907,#N/A,-0.939090224,-1.167118897,#N/A,-1.483325579,,,0.044089005,#N/A,-0.272117678
48391,"Refugio County, TX",-1.405708226,-1.445197151,-1.381932142,-1.312755474,-1.3662193,-1.429484309,-1.498660977,,,0.039488926,-0.023776084,-0.092952751
48395,"Robertson County, TX",-0.94952585,#N/A,-1.044385277,#N/A,#N/A,-0.854666422,#N/A,,,#N/A,0.094859428,#N/A
48397,"Rockwall County, TX",0.644973553,0.523949974,0.434149957,0.052709465,0.765997131,0.855797148,1.23723764,,,0.121023579,0.210823596,0.592264088
48399,"Runnels County, TX",-1.004858682,-1.151365487,#N/A,-0.798158748,-0.858351877,#N/A,-1.211558615,,,0.146506805,#N/A,-0.206699933
48401,"Rusk County, TX",-0.569102422,-0.383027755,-0.526436944,-0.354211435,-0.75517709,-0.611767901,-0.78399341,,,-0.186074667,-0.042665478,-0.214890987
48403,"Sabine County, TX",-1.32544054,-1.327947698,-1.210228893,-1.019029129,-1.322933382,-1.440652186,-1.631851951,,,0.002507158,-0.115211646,-0.306411411
48405,"San Augustine County, TX",-1.083800846,-1.237486522,-1.268545669,#N/A,-0.930115169,-0.899056023,#N/A,,,0.153685676,0.184744823,#N/A
48409,"San Patricio County, TX",0.017853736,-0.144970305,-0.093390571,-0.267586776,0.180677777,0.129098043,0.303294247,,,0.162824041,0.111244307,0.285440511
48411,"San Saba County, TX",-1.131186979,-0.83458243,#N/A,-0.73612209,-1.427791528,#N/A,-1.526251868,,,-0.296604549,#N/A,-0.395064889
48415,"Scurry County, TX",-0.694284313,-0.48020765,-0.666182428,-0.646029236,-0.908360976,-0.722386198,-0.742539391,,,-0.214076663,-0.028101885,-0.048255077
48417,"Shackelford County, TX",-1.466322801,-1.563325278,-1.494511288,-0.298169853,-1.369320323,-1.438134313,-2.634475748,,,0.097002477,0.028188488,-1.168152948
48419,"Shelby County, TX",-0.61316436,-0.963244481,-0.74609107,-0.751630954,-0.263084239,-0.480237651,-0.474697766,,,0.350080121,0.13292671,0.138466594
48423,"Smith County, TX",1.196386001,1.090693947,1.448018791,1.406085767,1.302078056,0.944753211,0.986686235,,,0.105692055,-0.25163279,-0.209699766
48427,"Starr County, TX",-0.083010132,-0.253939904,-0.534612545,-0.462577536,0.087919639,0.368592281,0.296557272,,,0.170929771,0.451602413,0.379567404
48429,"Stephens County, TX",-1.119631483,-1.121021099,-0.968510173,-0.757330149,-1.118241867,-1.270752794,-1.481932817,,,0.001389616,-0.15112131,-0.362301334
48433,"Stonewall County, TX",-1.763891675,-1.818400813,#N/A,#N/A,-1.709382538,#N/A,#N/A,,,0.054509138,#N/A,#N/A
48435,"Sutton County, TX",-1.032184615,-1.323075505,-1.100213299,-1.195667927,-0.741293725,-0.964155931,-0.868701303,,,0.29089089,0.068028684,0.163483312
48439,"Tarrant County, TX",2.40024322,2.479744981,2.715332444,2.808890898,2.320741459,2.085153996,1.991595542,,,-0.079501761,-0.315089224,-0.408647678
48441,"Taylor County, TX",0.884753484,0.943523972,1.088762735,0.989886956,0.825982997,0.680744234,0.779620013,,,-0.058770488,-0.20400925,-0.105133472
48445,"Terry County, TX",-1.12060343,-1.228963297,-1.067210835,-1.017789762,-1.012243562,-1.173996024,-1.223417097,,,0.108359868,-0.053392594,-0.102813668
48447,"Throckmorton County, TX",-1.464823739,-1.825837111,-1.512517823,#N/A,-1.103810368,-1.417129655,#N/A,,,0.361013371,0.047694084,#N/A
48449,"Titus County, TX",-0.302281614,-0.310699621,-0.263616739,-0.156029279,-0.293863607,-0.340946489,-0.44853395,,,0.008418007,-0.038664875,-0.146252335
48451,"Tom Green County, TX",0.656986685,0.635737572,0.780894048,0.721777311,0.678235799,0.533079323,0.592196059,,,0.021249113,-0.123907362,-0.064790626
48453,"Travis County, TX",2.499489943,2.365309202,2.591843711,2.720358029,2.633670683,2.407136175,2.278621856,,,0.13418074,-0.092353768,-0.220868087
48455,"Trinity County, TX",-0.988295525,-1.373163591,-1.108177028,-0.824546524,-0.603427458,-0.868414021,-1.152044525,,,0.384868067,0.119881504,-0.163749
48457,"Tyler County, TX",-0.898134413,-0.932777405,-1.075736897,-1.055310285,-0.86349142,-0.720531929,-0.740958541,,,0.034642992,0.177602484,0.157175872
48459,"Upshur County, TX",-0.192304136,#N/A,-0.575644095,-0.728467094,#N/A,0.191035823,0.343858821,,,#N/A,0.383339959,0.536162958
48461,"Upton County, TX",-1.539621069,-1.797994028,-1.629304317,-1.431915035,-1.28124811,-1.449937822,-1.647327104,,,0.258372959,0.089683247,-0.107706034
48463,"Uvalde County, TX",-0.152065166,-0.340567799,-0.455073409,-0.503691748,0.036437468,0.150943078,0.199561417,,,0.188502633,0.303008244,0.351626582
48465,"Val Verde County, TX",-0.020703907,0.012689159,-0.096704152,0.032593748,-0.054096973,0.055296338,-0.074001562,,,-0.033393066,0.076000245,-0.053297655
48467,"Van Zandt County, TX",-0.061715831,-0.200294506,-0.24204532,-0.371219581,0.076862845,0.118613658,0.247787919,,,0.138578676,0.180329489,0.30950375
48469,"Victoria County, TX",0.6236066,0.604081536,0.578879161,0.762048738,0.643131665,0.66833404,0.485164463,,,0.019525064,0.04472744,-0.138442137
48471,"Walker County, TX",-0.145369197,0.034062077,-0.114510116,-0.074836582,-0.32480047,-0.176228278,-0.215901812,,,-0.179431274,-0.030859081,-0.070532615
48473,"Waller County, TX",0.080084519,0.033452624,0.084069552,-0.359478274,0.126716413,0.076099485,0.519647312,,,0.046631894,-0.003985033,0.439562793
48475,"Ward County, TX",-0.721001079,-0.806934049,-0.812436855,-0.982215514,-0.635068109,-0.629565302,-0.459786644,,,0.08593297,0.091435776,0.261214435
48477,"Washington County, TX",-0.247136553,-0.257768216,-0.060109595,-0.031221996,-0.23650489,-0.434163511,-0.463051109,,,0.010631663,-0.187026958,-0.215914556
48479,"Webb County, TX",1.480774676,1.320912557,1.556423819,1.35603522,1.640636794,1.405125533,1.605514132,,,0.159862119,-0.075649143,0.124739456
48481,"Wharton County, TX",-0.472947863,-0.450183355,-0.416706117,-0.268999766,-0.495712371,-0.52918961,-0.67689596,,,-0.022764508,-0.056241747,-0.203948097
48483,"Wheeler County, TX",-1.029342726,-1.244199881,-1.306523874,-1.03097248,-0.814485571,-0.752161578,-1.027712972,,,0.214857155,0.277181148,0.001629754
48485,"Wichita County, TX",0.810996835,0.89640815,0.995104438,0.866155847,0.72558552,0.626889232,0.755837823,,,-0.085411315,-0.184107603,-0.055159012
48489,"Willacy County, TX",-0.62388422,-0.883541608,-1.228239331,-0.957251188,-0.364226833,-0.01952911,-0.290517253,,,0.259657387,0.604355111,0.333366967
48491,"Williamson County, TX",1.306030638,1.399866988,1.286920606,1.141488639,1.212194289,1.325140671,1.470572638,,,-0.09383635,0.019110032,0.164542
48493,"Wilson County, TX",-0.498275443,-0.624872047,-0.727679029,-0.6158643,-0.37167884,-0.268871858,-0.380686587,,,0.126596604,0.229403585,0.117588857
48495,"Winkler County, TX",-0.957791025,-1.232805682,-1.291738317,-1.207217407,-0.682776369,-0.623843734,-0.708364644,,,0.275014656,0.333947292,0.249426382
48497,"Wise County, TX",0.009443263,-0.261600389,-0.115168308,-0.3920037,0.280486914,0.134054834,0.410890226,,,0.271043651,0.124611571,0.401446963
48499,"Wood County, TX",-0.366676883,-0.142958833,-0.079287485,-0.338772743,-0.590394933,-0.654066281,-0.394581023,,,-0.22371805,-0.287389398,-0.02790414
48501,"Yoakum County, TX",-1.257528054,-1.159650572,-1.098381671,-1.065033401,-1.355405535,-1.416674437,-1.450022706,,,-0.097877481,-0.159146383,-0.192494653
48503,"Young County, TX",-0.515146676,-0.444129059,-0.483117022,-0.698028263,-0.586164293,-0.547176331,-0.332265089,,,-0.071017617,-0.032029654,0.182881587
48505,"Zapata County, TX",-1.006715911,-1.287381374,-1.263469792,-1.142179454,-0.726050448,-0.749962029,-0.871252368,,,0.280665463,0.256753882,0.135463543
48999,"Statewide, TX",2.079806643,0.786818881,0.22103066,-1.340968901,3.372794404,3.938582625,5.500582187,,,1.292987762,1.858775983,3.420775544
49003,"Box Elder County, UT",-0.155777541,-0.186431885,-0.501413581,-0.286627885,-0.125123196,0.1898585,-0.024927196,,,0.030654345,0.34563604,0.130850344
49005,"Cache County, UT",0.947523827,1.051900784,0.708152084,0.646279514,0.843146871,1.186895571,1.248768141,,,-0.104376956,0.239371744,0.301244313
49007,"Carbon County, UT",-0.484716289,-0.361830632,-0.171222538,-0.451822026,-0.607601947,-0.798210041,-0.517610553,,,-0.122885657,-0.313493752,-0.032894263
49011,"Davis County, UT",1.41576026,1.416126497,1.31661876,1.098047918,1.415394023,1.51490176,1.733472602,,,-0.000366237,0.0991415,0.317712342
49013,"Duchesne County, UT",-0.379334505,-0.447969455,-0.747976377,-0.829221593,-0.310699555,-0.010692634,0.070552582,,,0.06863495,0.368641872,0.449887087
49017,"Garfield County, UT",-1.002536969,#N/A,#N/A,-1.041660817,#N/A,#N/A,-0.963413121,,,#N/A,#N/A,0.039123848
49019,"Grand County, UT",-0.028420378,-0.064926867,-0.384488347,-0.337958225,0.008086111,0.327647591,0.281117468,,,0.036506489,0.356067969,0.309537846
49021,"Iron County, UT",0.169060526,0.057231513,-0.135637153,-0.129409865,0.280889538,0.473758204,0.467530916,,,0.111829013,0.304697679,0.298470391
49027,"Millard County, UT",-0.842702223,-0.748414239,-0.863284737,#N/A,-0.936990208,-0.82211971,#N/A,,,-0.094287984,0.020582514,#N/A
49033,"Rich County, UT",-0.77485185,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,#N/A
49035,"Salt Lake County, UT",2.634523225,2.697430249,2.595839124,2.408425611,2.571616202,2.673207327,2.860620839,,,-0.062907024,0.038684102,0.226097614
49039,"Sanpete County, UT",-0.521332585,-0.539212235,#N/A,#N/A,-0.503452936,#N/A,#N/A,,,0.017879649,#N/A,#N/A
49041,"Sevier County, UT",-0.456095784,-0.377027531,-0.570141884,-0.621705681,-0.535164037,-0.342049685,-0.290485888,,,-0.079068253,0.114046099,0.165609896
49043,"Summit County, UT",1.263177174,1.11095508,0.961718505,0.805257205,1.415399268,1.564635843,1.721097144,,,0.152222094,0.301458669,0.45791997
49045,"Tooele County, UT",0.021860536,-0.275408466,-0.084997603,-0.569665096,0.319129538,0.128718675,0.613386168,,,0.297269002,0.106858139,0.591525632
49047,"Uintah County, UT",0.236781004,0.217681122,-0.238364296,-0.27927026,0.255880886,0.711926304,0.752832268,,,0.019099882,0.4751453,0.516051264
